DATE,HOTEL_ID,DTA,LOS,BOOKING_DOW,BOOKINGS,GMV
2020-03-05,540690,1,3,Thu,1,157.0247168
2020-03-26,151030,0,2,Thu,1,112.890624
2020-03-19,468291,1,1,Thu,1,36.7399424
2020-03-20,126873,1,1,Fri,1,61.288192
2020-03-17,205638,0,1,Tue,1,51.0583808
2020-03-18,194427,0,1,Wed,1,47.8023168
2020-03-12,201496,0,1,Thu,1,53.7126912
2020-03-27,571079,2,1,Fri,1,40.6966784
2020-03-08,202243,0,1,Sun,1,65.9456
2020-03-16,206477,5,1,Mon,1,93.8158592
2020-03-05,141025,0,1,Thu,1,64.7420928
2020-03-20,113014,0,2,Fri,1,120.309504
2020-03-29,124048,0,2,Sun,2,231.3948672
2020-03-26,213093,0,1,Thu,1,50.6214912
2020-03-17,1036814,0,1,Tue,1,55.4272768
2020-03-13,197418,0,1,Fri,1,62.5823744
2020-03-23,134961,0,1,Mon,1,45.9228672
2020-03-27,106434,0,1,Fri,1,106.9884928
2020-03-20,1435973,1,1,Fri,1,25.718784
2020-03-25,151031,1,2,Wed,1,91.29344
2020-03-07,194451,0,1,Sat,1,54.1001216
2020-03-19,209558,1,1,Thu,1,75.9775744
2020-03-19,241184,4,8,Thu,1,454.1673472
2020-03-14,140988,0,1,Sat,1,50.6214912
2020-03-08,202243,0,1,Sun,1,65.2284416
2020-03-21,714528,0,1,Sat,1,81.9951104
2020-03-04,131756,23,2,Wed,1,195.9738368
2020-03-17,164835,0,2,Tue,1,118.5619456
2020-03-05,141025,0,1,Thu,1,64.7420928
2020-03-20,129989,0,1,Fri,1,59.0955008
2020-03-01,175788,0,1,Sun,1,96.0662528
2020-03-10,196574,0,1,Tue,1,79.2336384
2020-03-29,136630,0,1,Sun,1,80.1733632
2020-03-17,113294,0,1,Tue,1,67.470592
2020-03-05,202420,0,1,Thu,2,126.6732544
2020-03-04,699063,0,1,Wed,1,132.8061952
2020-03-13,266256,0,2,Fri,1,136.3177984
2020-03-13,199141,0,1,Fri,1,57.4715904
2020-03-14,179921,0,1,Sat,1,81.978624
2020-03-23,215689,0,1,Mon,1,62.4916992
2020-03-13,106882,0,2,Fri,1,106.6587648
2020-03-12,107206,0,1,Thu,1,114.127104
2020-03-27,112939,0,1,Fri,1,76.7606784
2020-03-22,162433,0,1,Sun,1,55.8311936
2020-03-18,408657,0,1,Wed,1,52.3937792
2020-03-09,256262,0,1,Mon,1,104.358912
2020-03-11,108574,2,2,Wed,1,124.925696
2020-03-05,195399,0,1,Thu,1,39.3447936
2020-03-27,175042,0,3,Fri,1,187.1371264
2020-03-15,108154,1,1,Sun,1,56.2351104
2020-03-17,217932,0,2,Tue,1,112.8576512
2020-03-17,231394,0,1,Tue,1,39.2458752
2020-03-03,259462,87,5,Tue,1,859.4030592
2020-03-15,107457,0,2,Sun,1,163.0587392
2020-03-16,127115,4,2,Mon,1,69.160448
2020-03-04,107789,0,2,Wed,1,130.4239104
2020-03-29,470303,1,1,Sun,1,88.902912
2020-03-17,152625,12,4,Tue,1,127.2173056
2020-03-14,140988,0,1,Sat,1,72.6473216
2020-03-03,135008,9,3,Tue,1,189.2556288
2020-03-22,173604,0,3,Sun,1,146.275584
2020-03-19,125855,0,2,Thu,1,102.7597312
2020-03-02,650996,0,4,Mon,1,270.1956096
2020-03-06,134406,1,2,Fri,1,101.5397376
2020-03-19,112868,0,1,Thu,1,73.6859648
2020-03-07,679333,1,1,Sat,1,69.4736896
2020-03-03,463384,0,1,Tue,1,77.9559424
2020-03-07,201382,0,1,Sat,1,44.9831424
2020-03-24,137872,1,4,Tue,1,118.990592
2020-03-17,899836,0,1,Tue,1,107.7138944
2020-03-01,107553,0,3,Sun,1,230.8343296
2020-03-19,199525,1,1,Thu,1,83.1491584
2020-03-08,202243,0,1,Sun,1,61.9146752
2020-03-29,176035,0,1,Sun,1,93.477888
2020-03-27,107223,0,1,Fri,1,48.7337984
2020-03-04,264619,84,1,Wed,1,132.8061952
2020-03-22,124907,0,3,Sun,1,115.8004736
2020-03-04,201737,0,1,Wed,1,65.286144
2020-03-20,464932,1,1,Fri,1,49.7147392
2020-03-09,174085,0,1,Mon,1,48.964608
2020-03-11,148494,1,2,Wed,1,139.0875136
2020-03-16,129682,0,6,Mon,1,602.16576
2020-03-06,205448,2,6,Fri,1,353.9794944
2020-03-18,122123,0,1,Wed,1,52.1629696
2020-03-07,745075,1,6,Sat,1,665.1190784
2020-03-14,278769,69,2,Sat,1,294.5542656
2020-03-01,199426,3,2,Sun,1,186.1974016
2020-03-24,116864,0,2,Tue,1,118.5866752
2020-03-29,495493,0,1,Sun,1,61.41184
2020-03-18,670388,1,1,Wed,1,98.7700224
2020-03-08,217442,0,1,Sun,1,82.3578112
2020-03-04,141820,0,1,Wed,1,52.5586432
2020-03-11,149457,0,1,Wed,1,53.4324224
2020-03-13,134406,1,2,Fri,1,85.5891456
2020-03-10,459235,1,2,Tue,1,205.7008128
2020-03-18,143555,2,1,Wed,1,59.0542848
2020-03-09,171326,0,4,Mon,1,188.7610368
2020-03-01,112932,5,1,Sun,1,113.6819712
2020-03-17,227270,0,2,Tue,1,120.5485568
2020-03-26,248716,2,2,Thu,1,111.9591424
2020-03-22,148461,0,2,Sun,1,111.9508992
2020-03-05,114451,1,1,Thu,1,38.5864192
2020-03-27,114520,0,2,Fri,1,159.2833536
2020-03-28,130345,0,1,Sat,1,46.862592
2020-03-07,138474,1,2,Sat,1,84.451584
2020-03-08,126455,0,1,Sun,1,40.1278976
2020-03-23,107578,1,1,Mon,1,92.7689728
2020-03-26,421992,0,1,Thu,1,68.0558592
2020-03-16,140993,0,1,Mon,1,53.4901248
2020-03-26,261405,0,1,Thu,1,74.80704
2020-03-15,163446,55,1,Sun,1,32.890368
2020-03-11,201988,0,1,Wed,1,57.166592
2020-03-03,142670,2,2,Tue,1,125.8654208
2020-03-28,107614,0,1,Sat,1,40.6637056
2020-03-13,142498,0,2,Fri,1,109.4779392
2020-03-02,121973,0,1,Mon,1,87.3531904
2020-03-13,263725,0,2,Fri,1,152.2766336
2020-03-02,108190,0,1,Mon,1,72.2846208
2020-03-27,711769,1,1,Fri,1,61.906432
2020-03-16,112927,1,1,Mon,1,74.147584
2020-03-24,126731,2,1,Tue,1,64.1980416
2020-03-21,309119,0,1,Sat,1,87.6994048
2020-03-15,211898,1,2,Sun,1,128.2806784
2020-03-29,121721,0,1,Sun,1,82.9842944
2020-03-24,403986,0,1,Tue,1,92.1837056
2020-03-11,807465,0,1,Wed,1,85.2841472
2020-03-11,140503,17,1,Wed,1,111.69536
2020-03-27,126152,0,1,Fri,1,72.3093504
2020-03-05,732386,0,1,Thu,1,83.7838848
2020-03-23,149303,1,2,Mon,1,142.360064
2020-03-05,126749,0,1,Thu,1,67.140864
2020-03-07,139466,0,1,Sat,1,74.3042048
2020-03-03,231394,0,1,Tue,1,41.257216
2020-03-18,196761,1,2,Wed,1,120.0704512
2020-03-22,106063,0,1,Sun,1,143.308032
2020-03-14,264469,0,1,Sat,1,121.9004416
2020-03-28,201309,1,2,Sat,1,71.92192
2020-03-23,131068,0,2,Mon,1,135.2049664
2020-03-26,274233,0,1,Thu,1,57.7188864
2020-03-11,107304,0,1,Wed,1,83.6932096
2020-03-22,152056,0,1,Sun,1,85.6963072
2020-03-02,208538,0,1,Mon,1,107.120384
2020-03-03,122212,5,1,Tue,1,20.1628672
2020-03-01,926408,7,1,Sun,1,74.683392
2020-03-15,173604,0,1,Sun,1,71.757056
2020-03-15,207158,0,1,Sun,1,74.7905536
2020-03-17,125422,0,1,Tue,1,56.5236224
2020-03-03,151108,0,1,Tue,1,57.4221312
2020-03-06,120144,1,1,Fri,1,126.2198784
2020-03-20,200028,0,1,Fri,1,63.2335872
2020-03-07,138873,0,1,Sat,1,68.3443712
2020-03-14,344200,0,1,Sat,1,55.2624128
2020-03-29,107023,0,1,Sun,1,68.1135616
2020-03-27,178583,0,1,Fri,1,62.5823744
2020-03-27,111629,0,1,Fri,1,43.1284224
2020-03-18,129948,0,1,Wed,1,52.5174272
2020-03-15,237287,1,2,Sun,1,204.2335232
2020-03-17,222638,0,1,Tue,1,98.7288064
2020-03-16,215006,0,1,Mon,1,86.4876544
2020-03-13,147995,0,1,Fri,2,112.7340032
2020-03-09,727326,0,1,Mon,1,56.1938944
2020-03-15,108675,0,1,Sun,1,56.383488
2020-03-13,107259,0,1,Fri,1,84.5505024
2020-03-02,194770,0,1,Mon,1,54.3803904
2020-03-14,230758,0,1,Sat,2,98.423808
2020-03-21,173972,0,1,Sat,1,70.4216576
2020-03-09,123447,4,2,Mon,1,192.6600704
2020-03-08,201202,0,1,Sun,1,37.9269632
2020-03-06,189719,0,1,Fri,2,117.8695168
2020-03-26,131437,0,1,Thu,2,125.0823168
2020-03-09,462303,0,1,Mon,1,60.9749504
2020-03-02,142848,0,1,Mon,1,53.457152
2020-03-28,138257,0,1,Sat,1,35.198464
2020-03-16,509398,29,5,Mon,1,1690.672077
2020-03-23,105657,0,1,Mon,1,74.5679872
2020-03-12,263988,1,3,Thu,1,236.2748416
2020-03-14,120629,0,1,Sat,1,78.9039104
2020-03-20,274227,0,1,Fri,1,70.7596288
2020-03-29,126252,0,1,Sun,1,66.0445184
2020-03-25,201174,0,2,Wed,1,103.7654016
2020-03-14,173712,0,1,Sat,1,51.1325696
2020-03-12,187031,0,1,Thu,1,43.8043648
2020-03-12,492893,0,1,Thu,1,90.5020928
2020-03-07,107684,0,1,Sat,1,130.5475584
2020-03-07,147335,0,1,Sat,1,56.9522688
2020-03-08,1631089,0,1,Sun,1,106.1064704
2020-03-11,220516,0,1,Wed,1,83.6767232
2020-03-30,138429,0,1,Mon,1,56.2680832
2020-03-06,105930,0,1,Fri,2,136.136448
2020-03-06,279063,0,1,Fri,1,65.1542528
2020-03-03,182035,7,1,Tue,1,45.9228672
2020-03-17,185668,0,1,Tue,1,65.863168
2020-03-20,115457,1,1,Fri,2,100.3032576
2020-03-11,243782,0,2,Wed,1,160.6434816
2020-03-01,135436,0,1,Sun,1,89.2408832
2020-03-22,279155,0,1,Sun,1,90.1641216
2020-03-02,364984,12,1,Mon,1,373.8208768
2020-03-02,274110,0,1,Mon,1,55.5838976
2020-03-15,1856162,3,1,Sun,1,82.8111872
2020-03-07,120642,0,1,Sat,1,104.6309376
2020-03-12,145349,1,1,Thu,1,53.5808
2020-03-14,141935,0,1,Sat,1,75.2109568
2020-03-08,116865,0,1,Sun,2,142.60736
2020-03-03,173712,0,1,Tue,1,51.8662144
2020-03-09,205448,0,1,Mon,1,66.6132992
2020-03-08,245172,0,1,Sun,1,64.4370944
2020-03-07,245348,0,1,Sat,1,59.4004992
2020-03-11,575184,0,1,Wed,1,113.8221056
2020-03-02,152330,0,1,Mon,1,97.3769216
2020-03-11,187031,1,1,Wed,1,43.8043648
2020-03-14,593972,0,1,Sat,1,92.1095168
2020-03-05,148844,0,1,Thu,2,143.8191104
2020-03-12,116865,0,1,Thu,5,322.061824
2020-03-13,264947,0,1,Fri,1,60.917248
2020-03-05,254167,0,1,Thu,1,77.7251328
2020-03-19,107211,1,1,Thu,1,86.5041408
2020-03-02,511357,0,1,Mon,1,111.4727936
2020-03-17,1657328,0,1,Tue,1,103.4851328
2020-03-19,112745,0,1,Thu,1,54.0589056
2020-03-14,447705,0,1,Sat,1,81.9126784
2020-03-18,121482,0,1,Wed,1,121.0761216
2020-03-14,212044,0,1,Sat,1,72.8863744
2020-03-01,167094,0,1,Sun,1,54.5370112
2020-03-08,248607,1,1,Sun,1,69.9600384
2020-03-14,152413,0,1,Sat,1,105.0348544
2020-03-08,140245,0,2,Sun,1,127.9591936
2020-03-05,150731,0,1,Thu,1,52.467968
2020-03-04,194747,73,3,Wed,1,197.8697728
2020-03-02,201242,0,1,Mon,1,62.730752
2020-03-11,164171,1,1,Wed,1,68.0723456
2020-03-14,205425,0,1,Sat,1,61.0985984
2020-03-12,199045,0,4,Thu,1,369.4107648
2020-03-17,108518,0,1,Tue,1,79.8848512
2020-03-27,109463,0,2,Fri,1,102.8916224
2020-03-09,119776,1,1,Mon,1,45.8651648
2020-03-16,145275,0,1,Mon,1,75.6478464
2020-03-01,134950,1,1,Sun,1,58.3948288
2020-03-14,117676,0,2,Sat,2,147.96544
2020-03-08,135542,2,4,Sun,1,173.3050368
2020-03-08,113731,0,1,Sun,1,87.7571072
2020-03-24,127402,0,1,Tue,1,47.2252928
2020-03-02,212188,0,1,Mon,1,69.4242304
2020-03-21,218877,0,1,Sat,1,72.787456
2020-03-28,311598,0,1,Sat,1,58.279424
2020-03-28,248570,2,1,Sat,1,67.7426176
2020-03-23,142803,2,1,Mon,1,48.305152
2020-03-14,112870,0,1,Sat,2,185.8759168
2020-03-28,538390,0,2,Sat,1,191.695616
2020-03-08,112915,5,2,Sun,1,111.8767104
2020-03-13,152533,0,1,Fri,1,59.5241472
2020-03-04,454878,0,1,Wed,1,48.7420416
2020-03-06,112574,0,1,Fri,1,73.4963712
2020-03-03,106088,11,1,Tue,1,425.6293888
2020-03-14,309594,0,1,Sat,1,82.2094336
2020-03-04,109634,17,1,Wed,1,152.540416
2020-03-06,121249,0,2,Fri,1,222.1707264
2020-03-21,1034228,0,1,Sat,1,64.956416
2020-03-14,112591,0,2,Sat,1,121.4058496
2020-03-29,377322,0,1,Sun,1,54.0424192
2020-03-06,264903,0,2,Fri,1,150.4219136
2020-03-04,195556,0,1,Wed,2,67.8909952
2020-03-10,376173,1,1,Tue,1,43.2190976
2020-03-10,627425,0,1,Tue,1,107.079168
2020-03-06,163777,0,1,Fri,1,123.2523264
2020-03-15,118338,5,2,Sun,1,97.9786752
2020-03-05,195270,0,1,Thu,1,81.8632192
2020-03-29,1033584,0,1,Sun,1,55.476736
2020-03-03,229279,0,1,Tue,1,62.8708864
2020-03-30,126203,0,1,Mon,1,53.4653952
2020-03-20,238377,0,1,Fri,2,173.8243584
2020-03-17,148881,0,1,Tue,1,76.8348672
2020-03-12,201446,1,1,Thu,1,121.7273344
2020-03-20,153530,0,1,Fri,1,78.8709376
2020-03-11,208826,0,1,Wed,1,64.7833088
2020-03-20,204381,0,1,Fri,1,81.2861952
2020-03-21,265767,0,2,Sat,1,161.319424
2020-03-26,176857,0,1,Thu,1,44.0434176
2020-03-07,279063,0,1,Sat,2,194.95168
2020-03-12,185374,0,1,Thu,1,54.5947136
2020-03-17,437380,0,2,Tue,2,245.5979008
2020-03-09,112870,0,1,Mon,2,195.2484352
2020-03-13,139407,10,4,Fri,1,58.6668544
2020-03-20,202389,0,1,Fri,2,127.934464
2020-03-03,253631,4,1,Tue,1,86.6854912
2020-03-14,138278,0,1,Sat,1,58.8646912
2020-03-10,110389,0,1,Tue,1,63.0522368
2020-03-16,121473,0,1,Mon,1,86.3640064
2020-03-12,433578,0,1,Thu,2,160.2807808
2020-03-15,118861,0,1,Sun,1,85.3253632
2020-03-26,201916,0,1,Thu,2,108.3733504
2020-03-09,216352,0,1,Mon,1,133.8860544
2020-03-14,126601,13,1,Sat,1,78.8379648
2020-03-05,206433,2,1,Thu,1,76.0682496
2020-03-03,164092,8,2,Tue,1,151.7325824
2020-03-20,232181,0,1,Fri,1,73.2161024
2020-03-14,205861,0,1,Sat,1,55.5921408
2020-03-24,210246,0,1,Tue,2,141.4697984
2020-03-10,170410,1,1,Tue,1,90.6999296
2020-03-02,201988,1,1,Mon,1,54.6029568
2020-03-03,275213,0,1,Tue,1,80.4701184
2020-03-11,127356,0,1,Wed,1,40.0042496
2020-03-11,264744,0,3,Wed,1,324.452352
2020-03-07,468912,2,3,Sat,1,223.4566656
2020-03-18,117658,0,1,Wed,1,59.8786048
2020-03-18,115457,0,1,Wed,3,126.5908224
2020-03-02,196574,1,1,Mon,1,58.7410432
2020-03-19,112704,0,1,Thu,2,144.008704
2020-03-18,219501,0,1,Wed,1,39.1799296
2020-03-17,208698,0,4,Tue,1,173.2885504
2020-03-03,312600,0,1,Tue,1,77.3954048
2020-03-23,213092,1,1,Mon,1,70.6936832
2020-03-09,113519,1,1,Mon,1,98.3166464
2020-03-18,202128,0,1,Wed,1,55.517952
2020-03-18,467296,1,2,Wed,1,130.531072
2020-03-14,307606,0,1,Sat,1,57.8425344
2020-03-01,271665,0,1,Sun,1,85.5149568
2020-03-23,173617,0,1,Mon,1,55.2953856
2020-03-16,259289,0,1,Mon,1,81.6818688
2020-03-20,477740,0,1,Fri,1,85.646848
2020-03-04,201581,0,2,Wed,1,125.585152
2020-03-19,128570,0,1,Thu,1,48.346368
2020-03-12,127587,0,2,Thu,1,83.132672
2020-03-14,221208,1,1,Sat,1,90.6999296
2020-03-17,432000,0,1,Tue,1,54.7266048
2020-03-25,182652,0,1,Wed,1,55.353088
2020-03-09,108518,0,1,Mon,1,83.8992896
2020-03-13,327437,0,1,Fri,2,223.4813952
2020-03-20,150844,0,1,Fri,1,66.3000576
2020-03-01,213051,0,1,Sun,1,137.8015744
2020-03-13,111189,0,1,Fri,1,83.7179392
2020-03-17,215957,0,1,Tue,1,50.5555456
2020-03-06,151859,3,2,Fri,1,76.744192
2020-03-12,163446,28,3,Thu,1,249.8266624
2020-03-12,170041,0,1,Thu,2,156.8763392
2020-03-21,273879,0,1,Sat,1,60.4144128
2020-03-10,698166,3,1,Tue,1,99.4871808
2020-03-14,274439,0,1,Sat,1,78.6731008
2020-03-03,357937,0,2,Tue,1,107.1863296
2020-03-28,138474,0,1,Sat,1,43.8043648
2020-03-02,139519,39,2,Mon,1,198.6116608
2020-03-11,262256,0,1,Wed,1,81.4675456
2020-03-15,486128,0,1,Sun,1,65.4262784
2020-03-23,115737,0,1,Mon,1,72.3093504
2020-03-30,169456,1,1,Mon,1,74.1888
2020-03-15,216297,0,1,Sun,1,51.7178368
2020-03-15,134089,0,1,Sun,1,78.434048
2020-03-22,149462,0,1,Sun,1,52.1876992
2020-03-30,135319,0,2,Mon,1,136.548608
2020-03-25,201315,0,1,Wed,1,43.0212608
2020-03-19,811801,2,1,Thu,1,110.3846912
2020-03-20,122709,1,1,Fri,1,60.0681984
2020-03-06,278614,1,1,Fri,1,97.2120576
2020-03-19,126299,0,1,Thu,1,67.0419456
2020-03-13,186786,0,1,Fri,1,34.8110336
2020-03-10,112061,2,1,Tue,1,94.9039616
2020-03-04,163622,3,1,Wed,1,271.0529024
2020-03-16,112419,0,1,Mon,1,50.0279808
2020-03-01,132524,14,1,Sun,1,81.9951104
2020-03-03,141798,3,2,Tue,1,166.5291264
2020-03-14,202465,0,1,Sat,1,53.6137728
2020-03-15,118903,5,2,Sun,1,49.706496
2020-03-14,113265,0,1,Sat,1,51.561216
2020-03-11,210885,3,1,Wed,1,72.004352
2020-03-08,759361,0,1,Sun,1,86.8668416
2020-03-12,460112,0,1,Thu,1,119.2543744
2020-03-21,116886,2,1,Sat,1,72.9275904
2020-03-13,115034,68,1,Fri,1,83.4376704
2020-03-21,440662,0,1,Sat,1,88.3341312
2020-03-15,106836,0,1,Sun,1,97.9786752
2020-03-27,210453,0,1,Fri,1,49.2036608
2020-03-21,547857,0,1,Sat,2,145.0061312
2020-03-08,138301,1,1,Sun,1,43.1366656
2020-03-14,492922,0,1,Sat,1,75.7055488
2020-03-24,499078,0,1,Tue,1,67.0501888
2020-03-26,105621,0,1,Thu,2,87.5757568
2020-03-11,440773,0,1,Wed,1,76.991488
2020-03-12,447461,1,1,Thu,1,78.8709376
2020-03-16,127179,0,1,Mon,1,59.0790144
2020-03-15,210564,0,1,Sun,1,59.8126592
2020-03-10,461834,0,3,Tue,1,175.8027264
2020-03-20,208725,1,1,Fri,1,66.5555968
2020-03-06,107211,2,1,Fri,1,99.1904256
2020-03-25,207498,0,1,Wed,1,56.2515968
2020-03-13,449607,1,5,Fri,1,258.2924288
2020-03-15,186633,0,1,Sun,1,39.3530368
2020-03-04,113070,0,1,Wed,1,83.627264
2020-03-01,113325,0,1,Sun,1,192.355072
2020-03-24,200313,0,2,Tue,1,80.4783616
2020-03-20,223558,0,4,Fri,1,343.782656
2020-03-11,124953,0,1,Wed,1,46.9615104
2020-03-11,198799,37,3,Wed,1,966.1524992
2020-03-22,482289,0,1,Sun,1,67.6601856
2020-03-07,209461,0,1,Sat,1,66.6297856
2020-03-21,712434,0,1,Sat,1,106.6093056
2020-03-18,198102,2,2,Wed,1,103.4274304
2020-03-14,202109,0,1,Sat,1,54.4133632
2020-03-27,149310,0,1,Fri,1,60.1094144
2020-03-17,112223,0,1,Tue,1,52.6822912
2020-03-18,314311,1,3,Wed,2,596.0987648
2020-03-25,193214,0,1,Wed,1,38.3556096
2020-03-08,264868,0,1,Sun,1,118.5701888
2020-03-22,124907,0,1,Sun,1,40.4246528
2020-03-25,206658,0,2,Wed,1,114.7948032
2020-03-17,135542,38,2,Tue,1,32.0907776
2020-03-19,193208,0,3,Thu,1,203.1371776
2020-03-11,188557,0,1,Wed,1,54.3886336
2020-03-03,256762,1,3,Tue,1,212.7405056
2020-03-09,112390,0,1,Mon,1,54.5122816
2020-03-15,116964,0,1,Sun,1,78.8709376
2020-03-22,193236,0,1,Sun,1,55.2788992
2020-03-14,151805,0,1,Sat,1,109.4367232
2020-03-08,107508,17,1,Sun,1,65.5911424
2020-03-04,112998,21,5,Wed,1,243.0672384
2020-03-07,517056,0,1,Sat,1,78.3351296
2020-03-19,236294,1,1,Thu,1,80.8080896
2020-03-21,205898,0,1,Sat,1,75.1037952
2020-03-12,219156,0,1,Thu,1,65.6076288
2020-03-20,270640,1,1,Fri,1,63.8270976
2020-03-24,183798,0,1,Tue,1,46.4257024
2020-03-08,495466,0,1,Sun,1,90.798848
2020-03-06,138634,0,1,Fri,1,151.7655552
2020-03-06,118300,2,1,Fri,1,44.4143616
2020-03-18,108574,1,2,Wed,1,122.3126016
2020-03-25,215087,0,1,Wed,1,48.5359616
2020-03-16,112390,0,1,Mon,1,91.2274944
2020-03-04,238278,1,3,Wed,1,222.9126144
2020-03-01,213787,0,1,Sun,1,51.6354048
2020-03-14,108262,0,1,Sat,1,66.6215424
2020-03-04,106489,0,1,Wed,1,69.4407168
2020-03-14,113345,0,1,Sat,1,69.9188224
2020-03-19,201065,0,1,Thu,1,60.99968
2020-03-10,664287,0,1,Tue,1,29.2880896
2020-03-01,109725,0,1,Sun,1,55.600384
2020-03-05,117007,0,1,Thu,1,169.80992
2020-03-11,124894,0,1,Wed,1,89.3068288
2020-03-12,116155,0,1,Thu,1,37.465344
2020-03-12,126873,0,1,Thu,2,119.4357248
2020-03-14,204635,0,2,Sat,1,109.0740224
2020-03-02,247627,0,1,Mon,1,81.5170048
2020-03-06,185629,0,2,Fri,1,134.77632
2020-03-05,469802,1,1,Thu,1,107.532544
2020-03-06,128549,0,1,Fri,1,29.5766016
2020-03-14,307604,32,3,Sat,1,258.6633728
2020-03-26,150551,0,6,Thu,1,305.0973184
2020-03-15,325273,0,1,Sun,1,54.4133632
2020-03-13,313530,0,2,Fri,1,172.9093632
2020-03-04,112914,95,3,Wed,1,76.0682496
2020-03-08,325273,0,1,Sun,1,63.5385856
2020-03-18,314309,0,2,Wed,1,173.93152
2020-03-08,202243,0,1,Sun,1,61.9146752
2020-03-16,129751,0,1,Mon,1,66.6545152
2020-03-06,424346,55,4,Fri,1,1406.866944
2020-03-26,176757,0,1,Thu,1,57.125376
2020-03-17,122912,0,1,Tue,1,53.4489088
2020-03-01,125612,1,1,Sun,1,39.3695232
2020-03-29,261486,0,1,Sun,1,58.2876672
2020-03-16,177780,0,1,Mon,1,41.4715392
2020-03-16,164897,1,1,Mon,1,64.9316864
2020-03-17,124415,0,1,Tue,1,77.3129728
2020-03-12,326018,2,1,Thu,1,98.7288064
2020-03-20,279126,0,1,Fri,1,86.4134656
2020-03-18,121721,0,2,Wed,1,167.1885824
2020-03-06,163391,5,2,Fri,1,122.4362496
2020-03-02,150925,2,2,Mon,1,118.5454592
2020-03-12,543629,0,1,Thu,1,60.3731968
2020-03-11,153372,3,2,Wed,1,294.818048
2020-03-06,311298,41,1,Fri,1,106.6999808
2020-03-22,188405,0,1,Sun,1,41.916672
2020-03-16,195982,0,2,Mon,1,52.1464832
2020-03-28,346034,0,1,Sat,1,61.4860288
2020-03-14,188405,0,1,Sat,1,39.3447936
2020-03-29,313568,0,1,Sun,1,70.1661184
2020-03-30,126064,0,1,Mon,1,47.1840768
2020-03-14,271929,9,4,Sat,1,383.4983936
2020-03-09,112935,1,1,Mon,1,73.2243456
2020-03-27,196235,0,1,Fri,1,60.6122496
2020-03-14,607978,2,1,Sat,1,70.3886848
2020-03-20,111847,1,1,Fri,1,43.1036928
2020-03-07,107553,9,3,Sat,1,294.3399424
2020-03-21,134089,0,2,Sat,1,150.8258304
2020-03-17,198246,1,1,Tue,1,61.782784
2020-03-13,373129,0,1,Fri,1,72.2021888
2020-03-28,451985,0,1,Sat,1,41.3973504
2020-03-04,162915,0,1,Wed,1,74.1640704
2020-03-27,702159,0,2,Fri,1,123.2935424
2020-03-11,240358,0,1,Wed,2,200.4911104
2020-03-06,133593,0,1,Fri,1,74.1723136
2020-03-20,108781,1,3,Fri,1,251.0631424
2020-03-14,449805,24,5,Sat,1,221.206272
2020-03-29,150724,1,1,Sun,1,46.8543488
2020-03-11,151564,0,1,Wed,1,80.7668736
2020-03-02,217901,0,1,Mon,1,69.0285568
2020-03-26,112976,74,4,Thu,1,343.5436032
2020-03-29,127725,0,1,Sun,1,46.4174592
2020-03-14,264415,0,1,Sat,2,132.797952
2020-03-02,105621,0,1,Mon,1,44.0516608
2020-03-07,198790,0,1,Sat,1,80.3794432
2020-03-05,328002,1,2,Thu,1,183.369984
2020-03-02,201154,0,1,Mon,1,52.2289152
2020-03-03,507536,0,1,Tue,1,67.3551872
2020-03-13,151096,0,1,Fri,1,47.1181312
2020-03-01,152673,0,1,Sun,1,64.2887168
2020-03-12,196366,0,1,Thu,2,134.5784832
2020-03-09,139351,1,1,Mon,1,62.7142656
2020-03-21,105858,0,1,Sat,2,145.6408576
2020-03-18,141771,0,1,Wed,2,93.4614016
2020-03-16,1779644,0,1,Mon,1,88.7875072
2020-03-28,126152,2,1,Sat,1,76.3650048
2020-03-02,106421,1,1,Mon,1,103.823104
2020-03-20,129570,0,1,Fri,1,92.11776
2020-03-20,204555,1,3,Fri,1,209.9048448
2020-03-15,127402,0,1,Sun,1,41.2242432
2020-03-06,415895,0,1,Fri,1,48.7502848
2020-03-09,186121,16,1,Mon,1,59.6560384
2020-03-24,198656,0,2,Tue,1,111.9261696
2020-03-17,629515,1,1,Tue,1,38.166016
2020-03-06,143001,0,1,Fri,1,82.6463232
2020-03-21,134972,2,2,Sat,1,79.8024192
2020-03-20,133204,0,2,Fri,1,109.1069952
2020-03-15,107743,0,2,Sun,1,68.665856
2020-03-26,264513,0,3,Thu,1,173.0082816
2020-03-17,150940,1,2,Tue,1,99.6520448
2020-03-29,131978,0,1,Sun,1,62.771968
2020-03-19,133198,2,1,Thu,1,64.7338496
2020-03-06,187031,0,1,Fri,1,42.9553152
2020-03-09,192537,1,1,Mon,1,48.7420416
2020-03-11,112914,4,2,Wed,1,39.3695232
2020-03-17,105335,0,2,Tue,1,94.9122048
2020-03-25,107045,0,1,Wed,1,48.3710976
2020-03-19,130900,0,1,Thu,1,43.1036928
2020-03-21,115771,1,2,Sat,1,149.0700288
2020-03-06,129916,0,2,Fri,1,125.5356928
2020-03-05,218077,0,1,Thu,1,69.201664
2020-03-17,201723,0,6,Tue,1,290.4244224
2020-03-16,134341,0,1,Mon,1,57.2407808
2020-03-18,117690,0,1,Wed,1,60.0352256
2020-03-24,146678,1,1,Tue,1,50.6874368
2020-03-30,170928,0,1,Mon,1,49.1459584
2020-03-07,142298,1,1,Sat,1,45.9228672
2020-03-14,142192,0,2,Sat,1,130.7206656
